date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,F,19,Rural,GT3,Together,2,0,Teacher,Teacher,No,Yes,68320,4,3.06,2.4
29/04/2018,F,18,Rural,LE3,Together,2,1,Services,Business,Yes,No,56944,2,3.91,3.11
29/04/2018,M,17,Urban,LE3,Together,0,4,Teacher,Teacher,Yes,No,98921,1,4.49,3.98
29/04/2018,F,19,Urban,GT3,Together,2,3,Health,Teacher,No,Yes,96857,1,3.66,3.21
29/04/2018,M,18,Urban,GT3,Together,0,3,Other,Teacher,No,No,83070,5,4.41,3.62
29/04/2018,F,17,Rural,GT3,Together,0,1,At_home,Services,Yes,No,49475,5,3.86,3.05
29/04/2018,M,19,Urban,LE3,Together,3,3,At_home,Health,Yes,No,102219,3,2.4,2.0
29/04/2018,F,19,Rural,GT3,Together,1,3,At_home,Services,Yes,No,71457,4,4.2,3.37
29/04/2018,M,18,Rural,LE3,Together,1,4,Other,Health,Yes,No,61489,5,3.45,2.56
29/04/2018,M,17,Rural,LE3,Together,0,0,Services,Business,No,No,48178,5,3.27,2.36
29/04/2018,M,17,Rural,LE3,Together,1,3,Other,Business,No,No,43483,1,4.2,3.58
29/04/2018,M,19,Rural,LE3,Together,3,0,Other,Business,No,No,84927,4,3.89,3.14
29/04/2018,F,19,Urban,GT3,Together,2,3,At_home,Business,No,No,108573,3,3.76,3.1
29/04/2018,F,19,Rural,GT3,Together,3,3,Other,Business,No,No,73688,5,3.86,3.18
29/04/2018,M,17,Rural,LE3,Together,1,1,At_home,Farmer,No,Yes,61529,5,3.25,2.67
29/04/2018,M,18,Rural,GT3,Together,1,3,Services,Services,No,No,64211,5,4.95,4.39
29/04/2018,F,18,Urban,GT3,Together,1,0,Health,Health,No,No,109816,1,3.91,3.64
29/04/2018,F,17,Urban,GT3,Together,3,4,At_home,Business,No,No,113978,5,3.9,3.33
29/04/2018,F,18,Urban,GT3,Together,2,1,Teacher,Farmer,No,No,104677,5,3.74,3.08
29/04/2018,M,19,Urban,LE3,Together,4,3,Health,Farmer,No,No,101004,1,2.75,2.72
29/04/2018,M,18,Rural,GT3,Together,2,4,Services,Farmer,Yes,Yes,45272,5,3.36,2.52
29/04/2018,F,18,Urban,GT3,Apart,2,2,Health,Services,No,No,81212,4,3.0,2.63
29/04/2018,M,18,Rural,LE3,Apart,3,2,At_home,Business,No,Yes,61071,4,2.94,2.35
29/04/2018,F,19,Urban,LE3,Together,4,2,Services,Farmer,No,No,128108,1,2.8,2.62
29/04/2018,M,17,Urban,GT3,Together,1,1,Teacher,Farmer,No,No,79700,4,3.39,2.84
29/04/2018,F,19,Rural,GT3,Together,1,2,At_home,Business,No,No,59980,3,3.81,2.96
29/04/2018,M,17,Urban,GT3,Together,2,3,At_home,Services,No,No,92297,5,2.88,2.31
29/04/2018,F,17,Urban,GT3,Together,2,4,Services,Farmer,No,Yes,116349,3,4.25,3.67
29/04/2018,M,17,Rural,GT3,Together,4,4,Services,Health,No,No,73625,4,3.99,3.34
29/04/2018,F,18,Rural,GT3,Apart,2,2,Health,Teacher,Yes,No,63831,1,3.65,3.1
29/04/2018,M,18,Urban,LE3,Together,0,3,Teacher,Teacher,No,No,94367,1,5.0,4.77
29/04/2018,F,17,Rural,GT3,Together,4,4,Health,Teacher,No,No,80338,3,3.64,3.12
29/04/2018,F,17,Rural,GT3,Together,3,2,Health,Services,No,No,60121,4,4.32,3.78
29/04/2018,F,18,Rural,GT3,Together,1,1,At_home,Farmer,No,No,65547,5,3.94,3.19
29/04/2018,F,19,Urban,GT3,Together,4,2,Services,Teacher,No,No,109914,4,4.74,4.12
29/04/2018,F,17,Urban,LE3,Together,1,4,At_home,Teacher,No,No,114396,4,4.5,3.99
29/04/2018,F,19,Urban,GT3,Together,1,2,Teacher,Business,No,No,87178,1,3.6,3.16
29/04/2018,M,18,Urban,GT3,Together,4,3,Health,Farmer,No,No,86722,2,3.63,3.44
29/04/2018,F,17,Rural,GT3,Together,2,1,Teacher,Farmer,No,No,48885,5,2.93,2.41
29/04/2018,M,19,Rural,LE3,Together,0,4,Services,Business,No,No,25102,5,3.88,3.08
29/04/2018,M,19,Rural,GT3,Together,1,2,Services,Farmer,No,No,57435,1,4.23,3.71
29/04/2018,M,19,Urban,GT3,Together,3,3,Other,Health,No,No,93262,4,3.76,2.87
29/04/2018,M,18,Rural,GT3,Together,1,0,Teacher,Services,No,No,37453,1,4.71,4.35
29/04/2018,F,18,Urban,LE3,Together,2,1,At_home,Business,No,No,117407,4,3.89,3.1
29/04/2018,F,19,Rural,GT3,Together,2,3,Teacher,Teacher,No,Yes,47224,2,4.61,4.13
29/04/2018,F,19,Rural,GT3,Together,1,4,Health,Farmer,No,No,36172,2,3.69,3.18
29/04/2018,M,18,Rural,GT3,Together,2,2,Services,Health,Yes,No,46252,3,3.05,2.28
29/04/2018,M,19,Rural,GT3,Together,3,0,Services,Health,No,No,57918,4,3.39,2.74
29/04/2018,M,19,Urban,LE3,Apart,2,2,Teacher,Services,No,No,82197,1,3.78,3.45
29/04/2018,M,18,Rural,LE3,Together,1,0,Teacher,Health,No,No,61591,1,3.31,2.56
29/04/2018,M,19,Rural,GT3,Together,1,1,Teacher,Farmer,No,No,43677,1,2.72,2.33
29/04/2018,M,19,Rural,GT3,Together,2,3,Health,Farmer,No,No,46039,3,2.5,2.13
29/04/2018,M,19,Rural,GT3,Together,3,4,Health,Health,No,No,67785,5,4.46,3.84
29/04/2018,F,18,Rural,GT3,Together,1,0,At_home,Farmer,No,No,34570,1,4.05,3.41
29/04/2018,F,19,Urban,GT3,Together,1,2,Teacher,Farmer,Yes,No,76706,2,3.98,3.35
29/04/2018,F,18,Rural,GT3,Together,2,1,At_home,Teacher,Yes,No,46655,1,3.91,3.4
29/04/2018,F,18,Urban,GT3,Together,2,1,Other,Business,No,No,108202,1,3.44,3.11
29/04/2018,F,17,Rural,GT3,Together,1,1,Health,Farmer,Yes,No,39449,1,4.32,3.46
29/04/2018,M,17,Rural,LE3,Apart,3,2,Services,Farmer,No,No,64630,5,2.67,2.41
29/04/2018,F,19,Urban,LE3,Together,1,0,Other,Services,No,No,79122,1,2.45,2.0
29/04/2018,F,18,Rural,LE3,Together,3,2,Services,Business,No,No,50991,5,3.67,3.11
29/04/2018,M,17,Urban,GT3,Together,2,1,Other,Business,No,No,99887,5,3.88,3.26
29/04/2018,M,19,Rural,LE3,Together,2,1,At_home,Business,No,No,48859,3,3.23,2.94
29/04/2018,F,17,Rural,GT3,Together,1,1,At_home,Health,No,No,53640,2,2.76,2.43
29/04/2018,M,17,Rural,GT3,Together,3,4,Health,Teacher,No,No,65532,1,4.18,3.69
29/04/2018,F,18,Rural,LE3,Together,1,3,Services,Teacher,Yes,No,69229,1,3.53,3.07
29/04/2018,F,18,Rural,GT3,Together,0,4,Other,Services,No,No,63764,1,4.25,3.7
29/04/2018,M,17,Urban,GT3,Together,2,2,Teacher,Business,No,No,112620,5,4.65,4.2
29/04/2018,M,17,Rural,GT3,Together,3,2,Teacher,Business,Yes,No,42512,4,2.76,2.19
29/04/2018,M,18,Rural,GT3,Together,0,2,Health,Farmer,No,No,40446,2,3.94,3.49
29/04/2018,M,19,Urban,GT3,Together,0,0,Services,Health,No,No,86912,1,3.96,3.32
29/04/2018,M,18,Urban,GT3,Together,3,3,Teacher,Health,No,No,114031,4,4.28,3.76
29/04/2018,F,17,Urban,LE3,Together,3,2,Health,Services,Yes,No,115515,4,3.45,2.68
29/04/2018,M,19,Urban,GT3,Together,1,2,Health,Teacher,No,No,85416,4,3.84,3.29
29/04/2018,M,17,Rural,GT3,Together,2,2,Services,Business,No,No,42280,2,4.28,3.43
29/04/2018,M,19,Rural,GT3,Together,2,2,Teacher,Services,No,No,45974,4,4.08,3.48
29/04/2018,F,17,Rural,GT3,Together,2,4,Teacher,Health,No,No,78746,1,4.81,4.57
29/04/2018,M,19,Urban,LE3,Together,3,2,Teacher,Health,No,No,123775,1,3.24,2.92
29/04/2018,M,19,Urban,GT3,Together,0,3,At_home,Health,Yes,No,101531,3,3.93,2.88
29/04/2018,F,17,Urban,GT3,Together,3,2,Teacher,Business,No,No,92227,5,3.74,3.03
29/04/2018,F,19,Rural,GT3,Together,2,4,Other,Business,Yes,No,48031,4,3.67,3.12
29/04/2018,M,18,Rural,LE3,Together,2,2,At_home,Business,Yes,No,78283,5,4.18,3.17
29/04/2018,F,17,Rural,LE3,Together,2,3,At_home,Farmer,Yes,Yes,68000,5,3.88,2.88
29/04/2018,M,18,Rural,GT3,Together,4,1,At_home,Teacher,No,No,47028,5,3.11,2.42
29/04/2018,M,17,Rural,GT3,Together,0,3,At_home,Health,No,No,55433,5,4.42,3.73
29/04/2018,M,19,Rural,GT3,Together,0,1,Health,Health,Yes,No,43313,5,4.18,3.21
29/04/2018,M,19,Rural,GT3,Apart,1,2,Other,Farmer,No,No,39650,1,4.76,4.53
29/04/2018,F,19,Rural,GT3,Together,4,4,Services,Health,Yes,No,71224,2,4.27,3.77
29/04/2018,M,17,Urban,LE3,Together,3,4,Teacher,Health,No,No,110364,4,3.66,3.05
29/04/2018,M,18,Rural,GT3,Together,2,2,At_home,Business,No,No,53361,4,3.67,3.27
29/04/2018,F,18,Rural,LE3,Together,0,4,Services,Business,No,No,27413,1,4.47,3.83
29/04/2018,F,17,Rural,GT3,Together,3,0,Health,Teacher,No,No,80794,1,3.3,2.77
29/04/2018,M,17,Urban,GT3,Together,3,4,Services,Health,No,No,111070,5,3.21,2.75
29/04/2018,F,18,Rural,GT3,Together,2,3,At_home,Services,No,No,73186,2,3.94,3.49
29/04/2018,M,18,Rural,GT3,Together,1,2,Other,Health,Yes,No,52409,4,2.83,2.24
29/04/2018,F,18,Urban,GT3,Together,0,4,Services,Health,Yes,No,94854,3,4.03,3.22
29/04/2018,F,18,Rural,GT3,Together,2,4,At_home,Teacher,No,No,66206,1,4.11,3.85
29/04/2018,F,17,Urban,GT3,Together,3,1,At_home,Services,No,No,109655,3,3.64,3.0
29/04/2018,M,17,Urban,GT3,Apart,0,3,Teacher,Health,No,No,74952,4,4.72,4.02
29/04/2018,M,19,Urban,GT3,Together,2,0,Teacher,Services,Yes,No,111365,1,4.53,3.74
29/04/2018,M,18,Urban,GT3,Together,1,4,Other,Business,No,No,87762,4,3.29,2.74
29/04/2018,M,19,Rural,GT3,Together,3,3,Teacher,Business,Yes,Yes,40620,1,4.23,3.73
29/04/2018,M,17,Urban,GT3,Together,2,0,Other,Services,Yes,No,108697,4,4.44,3.56
29/04/2018,F,17,Urban,GT3,Together,0,3,Health,Health,No,No,80455,3,3.85,3.26
29/04/2018,M,19,Urban,GT3,Together,2,2,Health,Services,No,Yes,97210,2,3.52,2.98
29/04/2018,M,18,Urban,LE3,Together,1,2,Teacher,Services,No,No,70974,1,3.08,2.83
29/04/2018,F,18,Urban,LE3,Together,1,1,Health,Business,No,No,82679,3,3.44,2.84
29/04/2018,M,18,Rural,GT3,Together,3,1,Services,Services,No,No,67429,4,3.09,2.6
29/04/2018,F,18,Urban,GT3,Together,0,3,Services,Farmer,Yes,No,83073,3,4.39,3.39
29/04/2018,M,19,Rural,GT3,Together,1,1,Services,Farmer,No,No,34671,1,3.63,2.89
29/04/2018,M,19,Rural,LE3,Together,0,2,Health,Business,No,No,55365,3,4.14,3.53
29/04/2018,M,17,Urban,GT3,Together,0,3,Services,Health,No,No,73917,4,4.62,4.37
29/04/2018,M,18,Rural,GT3,Together,1,0,Other,Health,No,No,71121,5,3.94,3.15
29/04/2018,F,18,Urban,LE3,Together,0,2,At_home,Business,No,No,72784,2,4.57,4.2
29/04/2018,M,18,Urban,GT3,Together,2,2,Teacher,Health,No,No,108426,2,3.57,3.18
29/04/2018,M,19,Urban,GT3,Together,0,3,Other,Teacher,Yes,No,100665,5,4.05,3.13
29/04/2018,M,18,Urban,GT3,Together,3,2,Services,Farmer,Yes,No,92291,1,3.93,3.15
29/04/2018,M,19,Rural,GT3,Together,0,2,At_home,Teacher,No,No,43926,3,3.34,2.83
29/04/2018,F,18,Rural,LE3,Together,0,2,Teacher,Teacher,No,No,51154,3,3.6,3.15
